contributor,site_id,long_site,lat_site,gps_accuracy,long_actual,lat_actual,skip_reason,time_submitted,foto_towards_point_compass,lively,relaxing,tranquil,noisy,crowded,safe,beauty,biodiversity,trees,shrubs,lawns,flowers,natveg,benches,play,sports,garbage,veget,paths,facilities,age_cats,gender,dutch,education,visit_freq,visit_daily,alone,oth_parks,more_inv,nature,walking,jogging,biking,relaxing.y,socialising,children,photos,geometry
0f60e76d0f86d5ea643fb6dd86373e90,14.0,4.8494,52.365,6.0,4.849403,52.36475,noskip,2018-07-11T17:48:07,18.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,7.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,1.0,True,True,3.0,True,3.0,False,True,True,True,True,,https://gpcl01.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/191/4d2d361d-9d71-4585-a027-af085b5979b8,POINT (4.849403 52.36475)
203cc97f753c6c47a43b738f848e2f5b,12.0,4.8491599999999995,52.3619,6.0,4.849064,52.36195,noskip,2018-07-13T13:22:09,6.0,1.0,3.0,4.0,2.0,1.0,3.0,6.0,5.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,5.0,1.0,False,4.0,2.0,False,False,3.0,True,2.0,False,False,True,False,True,True,https://gpcl04.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/198/aab1872f-a7f8-4d40-965d-af05944cbe00,POINT (4.849064 52.36195)
20b81e58b504ac8f9f51907200d1d93b,0.0,4.845,52.3665,16.0,4.844942,52.366440000000004,noskip,2018-07-14T16:13:34,307.0,2.0,4.0,4.0,3.0,2.0,4.0,7.0,8.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,False,4.0,4.0,False,True,3.0,True,2.0,False,False,True,True,False,,https://gpcl10.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/203/51af804a-75e2-45bd-8a70-cb789a3e3005,POINT (4.844942 52.36644)
d080899e3aa81e322fb24e0b2349cac5,16.0,4.84506,52.3634,104.0,4.843516999999999,52.363690000000005,badgps,2018-08-12T18:53:40,129.0,2.0,4.0,3.0,2.0,3.0,3.0,7.0,6.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,5.0,4.0,4.0,1.0,6.0,2.0,True,4.0,1.0,True,False,1.0,True,1.0,True,True,False,True,False,True,https://gpcl09.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/209/d998a348-9196-4d8d-a2bd-f44a92a6c881,POINT (4.843517 52.36369)
497acef5e3b1ceb7308c77dd0a464b30,5.0,4.84984,52.3648,10.0,4.849739,52.3648,noskip,2018-07-23T23:23:58,65.0,5.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,5.0,5.0,2.0,True,4.0,1.0,True,False,3.0,True,1.0,True,True,True,True,False,True,https://gpcl02.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/216/cb6b97dc-b726-4d22-8d29-64153f1bcb8e,POINT (4.849739 52.3648)
5813066880c0e9e5555ebb797968435c,0.0,4.845,52.3665,4.0,4.845004,52.366859999999996,noskip,2018-07-22T20:39:24,37.0,3.0,4.0,3.0,4.0,2.0,3.0,7.0,8.0,5.0,4.0,5.0,3.0,4.0,4.0,2.0,2.0,4.0,5.0,4.0,3.0,5.0,2.0,True,4.0,1.0,True,False,3.0,True,2.0,True,True,False,True,True,False,https://gpcl03.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/223/ef2085a7-6048-40e1-993a-f5de3f9a854a,POINT (4.845004 52.36686)
205835243cc421f9f48b50eba87e9753,24.0,4.8453800000000005,52.3606,10.0,4.845308,52.36057,noskip,2018-07-26T22:09:56,359.0,2.0,4.0,5.0,1.0,1.0,4.0,2.0,4.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,6.0,2.0,True,4.0,2.0,False,False,3.0,True,1.0,False,True,False,True,False,True,https://gpcl02.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/228/522a0481-c5c2-4495-a5ff-2e4ff2bfe146,POINT (4.845308 52.36057)
3377a530bfe45d34c9ac2076c9d397fb,16.0,4.84506,52.3634,10.0,4.845008,52.36325,noskip,2018-07-31T11:50:52,354.0,5.0,5.0,5.0,4.0,3.0,5.0,8.0,8.0,5.0,2.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,True,4.0,2.0,False,True,3.0,False,1.0,True,True,True,True,True,,https://gpcl10.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/235/7183c1dd-6bfc-4766-a095-d65f54e59ebc,POINT (4.845008 52.36325)
c01d6c4d069831a577f62269c3c896b8,16.0,4.84506,52.3634,10.0,4.844954,52.36342,noskip,2018-08-02T21:53:49,311.0,4.0,4.0,4.0,2.0,3.0,4.0,8.0,7.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,True,4.0,2.0,False,True,3.0,True,1.0,True,False,True,True,True,,https://gpcl07.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/242/5f4e31d1-b426-4b6e-af00-0b54a0629615,POINT (4.844954 52.36342)
3579c903e68f3cf667de8674150816f9,20.0,4.84782,52.3619,5.0,4.848197,52.361999999999995,noskip,2018-08-04T18:21:52,115.0,5.0,5.0,4.0,3.0,4.0,5.0,9.0,8.0,5.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,,1.0,True,,1.0,True,True,5.0,True,1.0,True,False,False,True,True,,https://gpcl04.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/249/7fc6251d-790d-4b45-bd20-ea7e82b63a03,POINT (4.848197 52.362)
c24578da09196fe610d873b1cbf715cd,9.0,4.84631,52.3637,10.0,4.846241,52.363620000000004,noskip,2018-07-05T23:02:38,68.0,4.0,4.0,3.0,4.0,4.0,5.0,8.0,9.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,True,4.0,3.0,False,False,4.0,True,1.0,True,False,True,True,True,False,https://gpcl03.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/163/f8e1d17b-4c45-467e-be03-eeda98298d49,POINT (4.846241 52.36362)
73eaff3bec4cb0ab085b2f4a5d73a45e,18.0,4.84631,52.3607,4.0,4.8462190000000005,52.36077,noskip,2018-07-06T19:08:32,73.0,4.0,4.0,4.0,2.0,2.0,3.0,9.0,9.0,4.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,4.0,3.0,4.0,1.0,5.0,1.0,False,4.0,1.0,True,False,3.0,True,2.0,True,False,True,True,True,True,https://gpcl09.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/168/5c62d873-e5f6-4485-bed2-868ba60f846d,POINT (4.846219 52.36077)
332d097f5ca8dc23796185a9a41d91a3,27.0,4.84614,52.3655,10.0,4.846254,52.36555,noskip,2018-07-07T21:34:36,359.0,1.0,2.0,5.0,1.0,1.0,4.0,7.0,3.0,5.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,False,4.0,2.0,False,True,4.0,True,1.0,True,True,True,True,False,,https://gpcl09.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/175/3fabd3b1-5682-4896-b706-90b43afbeb6b,POINT (4.846254 52.36555)
9ebadc7b1b94a458a2d805748e581293,7.0,4.84786,52.3647,6.0,4.847669000000001,52.36508,noskip,2018-07-08T14:37:52,319.0,3.0,2.0,2.0,4.0,5.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,,,,,2.0,False,True,3.0,True,,True,True,False,True,False,,https://gpcl02.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/180/dff45fbb-9ade-4a38-b9cd-fd17d7134856,POINT (4.847669 52.36508)
bfe562f1f479c2b7074e0b62a84c239d,1.0,4.84846,52.3684,4.0,4.848421,52.36857,noskip,2018-07-11T14:33:02,17.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,7.0,4.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,6.0,1.0,True,4.0,2.0,False,False,3.0,True,1.0,True,True,True,True,True,True,https://gpcl05.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/187/0ad32c98-7f9e-4fd6-8edb-26747bad2779,POINT (4.848421 52.36857)
0f60e76d0f86d5ea643fb6dd86373e90,7.0,4.84786,52.3647,8.0,4.847762,52.364779999999996,noskip,2018-07-11T17:48:07,301.0,5.0,2.0,2.0,4.0,5.0,4.0,7.0,9.0,5.0,5.0,4.0,5.0,5.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,,,,,1.0,True,True,3.0,True,3.0,False,True,True,True,True,,https://gpcl08.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/192/ad60cdbd-19bf-40a4-8191-8fd397cd8f32,POINT (4.847762 52.36478)
20b81e58b504ac8f9f51907200d1d93b,27.0,4.84614,52.3655,16.0,4.846277,52.36554,noskip,2018-07-14T16:13:34,279.0,4.0,3.0,2.0,3.0,3.0,4.0,9.0,9.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,False,4.0,4.0,False,True,3.0,True,2.0,False,False,True,True,False,,https://gpcl01.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/204/14d1a2bc-4803-45a5-96f1-ab6b830cbd29,POINT (4.846277 52.36554)
d080899e3aa81e322fb24e0b2349cac5,4.0,4.84996,52.3661,87.0,4.8503110000000005,52.36568,Gps+locatie+van+mobiel+geeft+fout,2018-08-12T19:12:36,323.0,3.0,4.0,4.0,2.0,2.0,4.0,8.0,9.0,5.0,4.0,4.0,5.0,5.0,4.0,1.0,2.0,4.0,3.0,4.0,2.0,6.0,2.0,True,4.0,1.0,True,False,1.0,True,1.0,True,True,False,True,False,True,https://gpcl03.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/210/db1c95a2-6e37-4eaf-96c4-3cd80da80c1b,POINT (4.850311 52.36568)
517615e5337c9cb22b38aec76a594a38,8.0,4.844869999999999,52.3649,10.0,4.844853,52.36499,noskip,2018-07-21T16:26:33,221.0,1.0,5.0,2.0,4.0,1.0,3.0,4.0,4.0,5.0,2.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,3.0,4.0,4.0,7.0,2.0,True,4.0,3.0,False,True,2.0,False,1.0,False,False,False,False,True,,https://gpcl08.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/217/2eeaa58f-157b-4598-af63-5ab54cb77e9c,POINT (4.844853 52.36499)
5813066880c0e9e5555ebb797968435c,5.0,4.84984,52.3648,4.0,4.849699,52.36472,noskip,2018-07-22T20:39:25,325.0,5.0,4.0,4.0,2.0,2.0,4.0,9.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,True,4.0,1.0,True,False,3.0,True,2.0,True,True,False,True,True,False,https://gpcl05.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/224/c11113d1-0ddd-486e-a4f7-00fa2fac89a9,POINT (4.849699 52.36472)
8e12711d67d524cde9e877e94f19d5b9,22.0,4.84865,52.3597,4.0,4.848676,52.35974,noskip,2018-07-27T22:14:53,203.0,2.0,3.0,4.0,1.0,2.0,5.0,6.0,4.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,5.0,2.0,5.0,1.0,4.0,2.0,False,4.0,2.0,False,False,5.0,True,2.0,False,True,False,True,True,False,https://gpcl10.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/229/9b6fe5c0-b077-4d54-8604-b849b82ddc9d,POINT (4.848676 52.35974)
da7224564ff4c950474e8d9da0ee10ed,8.0,4.844869999999999,52.3649,11.0,4.844588,52.36565,noskip,2018-07-31T14:42:42,353.0,1.0,1.0,4.0,2.0,1.0,2.0,4.0,7.0,5.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,5.0,2.0,True,4.0,1.0,True,True,1.0,True,2.0,True,True,True,True,True,,https://gpcl04.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/236/7388f874-3166-4185-a6cb-bdbff9ce670e,POINT (4.844588 52.36565)
c01d6c4d069831a577f62269c3c896b8,9.0,4.84631,52.3637,10.0,4.846553,52.36353,noskip,2018-08-02T21:53:50,75.0,4.0,3.0,3.0,2.0,3.0,4.0,7.0,7.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,True,4.0,2.0,False,True,3.0,True,1.0,True,False,True,True,True,,https://gpcl01.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/243/04567382-2dc7-45ec-9f80-82ca75120465,POINT (4.846553 52.36353)
4afd860daa46e296e53424efe59bb1a6,18.0,4.84631,52.3607,6.0,4.846177,52.36065,noskip,2018-08-06T22:07:19,145.0,2.0,4.0,4.0,1.0,2.0,2.0,6.0,5.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,1.0,,,,,4.0,False,False,4.0,True,,True,False,False,True,False,False,https://gpcl04.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/254/49d3b31f-20f7-465e-8552-01f471bad4be,POINT (4.846177 52.36065)
ebfaec2a5265e2f6c2be51e38fde4a5c,11.0,4.84885,52.3635,5.0,4.848726,52.36383,noskip,2018-07-06T10:49:06,223.0,2.0,3.0,3.0,4.0,3.0,5.0,6.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,2.0,6.0,1.0,True,4.0,1.0,True,False,3.0,True,1.0,True,False,True,True,False,True,https://gpcl10.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/164/a4f54532-2eae-44f8-92ad-0b9e415ce07b,POINT (4.848726 52.36383)
73eaff3bec4cb0ab085b2f4a5d73a45e,23.0,4.8455900000000005,52.3595,3.0,4.845553,52.35964,noskip,2018-07-06T19:08:32,97.0,2.0,4.0,4.0,1.0,1.0,2.0,9.0,10.0,4.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,5.0,1.0,False,4.0,1.0,True,False,3.0,True,2.0,True,False,True,True,True,True,https://gpcl01.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/169/9207d935-b210-491b-8826-2b54f4f9970f,POINT (4.845553 52.35964)
332d097f5ca8dc23796185a9a41d91a3,9.0,4.84631,52.3637,10.0,4.846075,52.36378,noskip,2018-07-07T21:34:37,359.0,2.0,3.0,4.0,4.0,2.0,4.0,7.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,False,4.0,2.0,False,True,4.0,True,1.0,True,True,True,True,False,,https://gpcl05.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/176/24afd4c8-4779-4dae-965b-c10cc625b19b,POINT (4.846075 52.36378)
5e920df7cdef257a8e2fee9a99e2c627,9.0,4.84631,52.3637,10.0,4.846466,52.36353,noskip,2018-07-10T22:37:37,32.0,3.0,4.0,4.0,3.0,2.0,4.0,8.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,2.0,4.0,1.0,True,4.0,4.0,False,True,5.0,False,2.0,True,False,False,False,False,,https://gpcl10.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/181/4f85e8f1-94a5-47ac-8e75-6bbdb3e1476e,POINT (4.846466 52.36353)
bfe562f1f479c2b7074e0b62a84c239d,0.0,4.845,52.3665,3.0,4.844931,52.3666,noskip,2018-07-11T14:33:03,175.0,4.0,4.0,4.0,2.0,2.0,4.0,9.0,7.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,5.0,4.0,2.0,6.0,1.0,True,4.0,2.0,False,False,3.0,True,1.0,True,True,True,True,True,True,https://gpcl08.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/188/eab4f990-59d4-416a-9e7f-76ab4a99c9a3,POINT (4.844931 52.3666)
9e6674de56ef41a33d0e3b92c960d94a,4.0,4.84996,52.3661,3.0,4.849949,52.36616,noskip,2018-07-11T20:20:36,108.0,4.0,3.0,3.0,4.0,3.0,4.0,8.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,6.0,2.0,True,4.0,2.0,False,True,3.0,False,2.0,True,True,False,True,False,,https://gpcl06.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/193/65af3fe9-fe9c-4477-9ecb-495dc88dfeeb,POINT (4.849949 52.36616)
5de3c2910a27c7e3c6b13f60140ef668,1.0,4.84846,52.3684,10.0,4.848247,52.36815,noskip,2018-07-15T23:50:55,3.0,4.0,4.0,4.0,2.0,2.0,4.0,6.0,4.0,5.0,2.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,,True,4.0,2.0,False,False,3.0,True,2.0,True,True,True,True,True,False,https://gpcl05.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/205/846b257c-9535-4121-9667-9aeca2e4af69,POINT (4.848247 52.36815)
8e4c6c0d9e602456eba4128a494ebbd6,9.0,4.84631,52.3637,10.0,4.846665,52.363620000000004,noskip,2018-07-17T23:08:41,116.0,5.0,4.0,3.0,4.0,4.0,4.0,8.0,8.0,5.0,2.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,True,4.0,1.0,True,True,3.0,True,1.0,False,True,True,True,False,,https://gpcl08.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/211/a95fafcd-1aee-4423-8022-a20859f9739b,POINT (4.846665 52.36362)
517615e5337c9cb22b38aec76a594a38,7.0,4.84786,52.3647,10.0,4.847872,52.36468,noskip,2018-07-21T16:26:33,283.0,4.0,4.0,3.0,4.0,4.0,4.0,8.0,8.0,5.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,7.0,2.0,True,4.0,3.0,False,True,2.0,False,1.0,False,False,False,False,True,,https://gpcl01.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/218/f7180a4e-6f31-4189-be19-e6d989873e97,POINT (4.847872 52.36468)
8e12711d67d524cde9e877e94f19d5b9,12.0,4.8491599999999995,52.3619,4.0,4.849254,52.36188,noskip,2018-07-27T22:14:54,321.0,4.0,4.0,2.0,2.0,1.0,4.0,8.0,8.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,False,4.0,2.0,False,False,5.0,True,2.0,False,True,False,True,True,False,https://gpcl04.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/230/eddd7487-0c1e-4934-9df8-24578013589a,POINT (4.849254 52.36188)
da7224564ff4c950474e8d9da0ee10ed,7.0,4.84786,52.3647,4.0,4.847733,52.364670000000004,noskip,2018-07-31T14:42:43,294.0,4.0,2.0,2.0,2.0,3.0,3.0,7.0,8.0,5.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,5.0,4.0,4.0,3.0,5.0,2.0,True,4.0,1.0,True,True,1.0,True,2.0,True,True,True,True,True,,https://gpcl10.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/237/b96e0988-4753-4efd-9fe4-0c759bd0890a,POINT (4.847733 52.36467)
c01d6c4d069831a577f62269c3c896b8,7.0,4.84786,52.3647,10.0,4.847679,52.36477,noskip,2018-08-02T21:53:50,192.0,2.0,2.0,2.0,4.0,4.0,4.0,7.0,7.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,1.0,True,4.0,2.0,False,True,3.0,True,1.0,True,False,True,True,True,,https://gpcl01.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/244/19a6a3d8-4b74-411c-9f42-5788b5364a85,POINT (4.847679 52.36477)
3579c903e68f3cf667de8674150816f9,18.0,4.84631,52.3607,4.0,4.846305,52.36058,noskip,2018-08-04T18:21:53,272.0,3.0,4.0,4.0,3.0,3.0,5.0,7.0,7.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,,1.0,True,,1.0,True,True,5.0,True,1.0,True,False,False,True,True,,https://gpcl06.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/250/ec698496-a922-4e43-972c-b03bceda37f7,POINT (4.846305 52.36058)
4afd860daa46e296e53424efe59bb1a6,13.0,4.8484,52.3615,6.0,4.8480360000000005,52.36159,noskip,2018-08-06T22:07:20,237.0,4.0,1.0,3.0,4.0,3.0,2.0,5.0,6.0,5.0,1.0,2.0,4.0,2.0,2.0,1.0,4.0,5.0,4.0,2.0,2.0,,,,,4.0,False,False,4.0,True,,True,False,False,True,False,False,https://gpcl04.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/255/754bb489-7d4c-43ca-9eba-7056f6aabedc,POINT (4.848036 52.36159)
ebfaec2a5265e2f6c2be51e38fde4a5c,14.0,4.8494,52.365,10.0,4.849391000000001,52.365120000000005,noskip,2018-07-06T10:49:07,92.0,2.0,3.0,3.0,3.0,2.0,4.0,8.0,6.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,5.0,5.0,3.0,6.0,1.0,True,4.0,1.0,True,False,3.0,True,1.0,True,False,True,True,False,True,https://gpcl09.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/165/e20a2808-877f-4d23-980a-2ed102a428c7,POINT (4.849391 52.36512)
9725361f7237ffecc46d2ce8713ad8d3,21.0,4.8467199999999995,52.3594,9.0,4.846757,52.35947,noskip,2018-07-06T19:34:50,318.0,3.0,4.0,2.0,3.0,3.0,3.0,7.0,7.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,5.0,2.0,False,4.0,1.0,True,True,3.0,True,3.0,False,True,True,True,False,,https://gpcl08.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/170/b6274922-7e2c-4f72-a7af-bde7ae80aaa7,POINT (4.846757 52.35947)
332d097f5ca8dc23796185a9a41d91a3,20.0,4.84782,52.3619,10.0,4.84791,52.361990000000006,noskip,2018-07-07T21:34:37,359.0,4.0,2.0,3.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,1.0,False,4.0,2.0,False,True,4.0,True,1.0,True,True,True,True,False,,https://gpcl09.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/177/e12e5acd-1221-487b-977b-5b742c219536,POINT (4.84791 52.36199)
5e920df7cdef257a8e2fee9a99e2c627,15.0,4.84556,52.3623,10.0,4.845784,52.3623,noskip,2018-07-10T22:37:38,94.0,3.0,4.0,4.0,2.0,2.0,3.0,8.0,7.0,5.0,2.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,5.0,3.0,1.0,4.0,1.0,True,4.0,4.0,False,True,5.0,False,2.0,True,False,False,False,False,,https://gpcl03.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/182/b2a5331a-44b4-4fcc-9f58-fc4d264f3a1a,POINT (4.845784 52.3623)
9e6674de56ef41a33d0e3b92c960d94a,11.0,4.84885,52.3635,4.0,4.848834,52.36355,noskip,2018-07-11T20:20:37,96.0,2.0,4.0,4.0,3.0,3.0,3.0,6.0,7.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,6.0,2.0,True,4.0,2.0,False,True,3.0,False,2.0,True,True,False,True,False,,https://gpcl08.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/194/470514ee-8ba2-4525-92fd-0cfcba3703ac,POINT (4.848834 52.36355)
6d2909d649c99cdc4a983782e32e2ebc,22.0,4.84865,52.3597,5.0,4.848611,52.35975,noskip,2018-07-14T15:19:09,0.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,1.0,False,4.0,4.0,False,True,3.0,True,1.0,False,False,False,True,True,,https://gpcl05.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/199/682b24cf-6e57-4954-b586-0a1a1fb855d4,POINT (4.848611 52.35975)
5de3c2910a27c7e3c6b13f60140ef668,30.0,4.84772,52.3673,10.0,4.84759,52.36736,noskip,2018-07-15T23:50:56,124.0,5.0,4.0,4.0,4.0,1.0,5.0,8.0,7.0,4.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,4.0,5.0,2.0,4.0,,True,4.0,2.0,False,False,3.0,True,2.0,True,True,True,True,True,False,https://gpcl05.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/206/eca62adb-4506-4aa1-9be0-4004556d6e21,POINT (4.84759 52.36736)
8e4c6c0d9e602456eba4128a494ebbd6,7.0,4.84786,52.3647,10.0,4.847587,52.36469,noskip,2018-07-17T23:08:45,314.0,4.0,4.0,4.0,2.0,4.0,4.0,8.0,8.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,True,4.0,1.0,True,True,3.0,True,1.0,False,True,True,True,False,,https://gpcl07.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/212/4c175c34-a873-4a7b-810e-fd8972d893fd,POINT (4.847587 52.36469)
